Column1,Column2,Column3,Column4
@nadhia_saputri,"RT @LocoMetaGlobal: Dear pasengers, we have started a whitelist event before our train starts to its journey! You may find detailed information from the link below;
https://t.co/YTFRWbJqCo

#locometa #meta #token #nft #crypto #stake #earn #farming #metaverse #blockchain #game #business #whitelist https://t.co/eHflW1ZAqb",https://twitter.com/nadhia_saputri/status/1485282517175660548,"January 24, 2022 at 12:05AM"
@antipati666,"RT @Lepasaorg: #Lepasa In The News📰

Lepasa NFT: Creating a blockchain-based Metaverse

👉https://t.co/FC2QWmUiJE

#NotJustJPEGs #NFTs #LepasaNFT #Lepasa #NFT #NFTCommunity #nftcollector #NFTcollectibles #NextGenNFTs #NextGenNFTs https://t.co/3vP7JSseEp",https://twitter.com/antipati666/status/1485282519444787200,"January 24, 2022 at 12:05AM"
@myoi24_,"RT @crypto_bulls07: Sunday shopping 🛒

Shill me some best undervalued gems 💎 that hasn’t pumped yet 🚀

#memecoins #Altcoins #Metaverse #GameFi #P2E #NFTs #CheemsInu $GHC #EShib #BSC #Next100XGEMS $SHAK #GreenChart",https://twitter.com/myoi24_/status/1485282520669487106,"January 24, 2022 at 12:05AM"
@CriptoMessiah,"@saylor Buy Shinji Inu

SHINJI IS A MOVEMENT🔥🆙🚀 
#ThenxtX1000GEM
#ShinjiBatallion

✅ @ShinjiInuToken ✅
#Shinji #SHINJA #ShinjArmy #ShibainuCoin #SHIBARMYpq #CryptoNews #cryptocurrencies #dogelon #luffy  #Crypto #ETH #Uniswap #Metaverse #memesdaily #memecoin #inu #SaitamaWolfPack",https://twitter.com/CriptoMessiah/status/1485282522477248512,"January 24, 2022 at 12:05AM"
@aethelstein,"RT @Nakamoto_fish: Based on the essence of free exploration games: fishing, combined with metaverse + NFT + GameFi technology.

➡ https://t.co/BXcXdjxT2Z
➡ https://t.co/6sWdYY7eZN

🎥 Watch Promotional Video: https://t.co/RiFSbhFzTF

#NFT #BTCFISH #Metaverse #Crypto #GameFi",https://twitter.com/aethelstein/status/1485282523106385921,"January 24, 2022 at 12:05AM"
@Dye84099760,"RT @TaikoNFT: After a successful drop with @TheBinanceNFT, we are transforming @cutecatcoffee into a NFC-NEKO Rug with @highstreetworld on 1pm UTC Jan 24! 🔥

More info 👇
https://t.co/H4qKpWgbNB

Will you flip the $RUG token or redeem the physical rug and use it in the #metaverse?🧐 https://t.co/35iJCk8FoW",https://twitter.com/Dye84099760/status/1485282525341646848,"January 24, 2022 at 12:05AM"
@luckytobigwin,"RT @CryptoInu_ABCD: Crypto Inu is an immersive multiplayer board game with 3D and VR modes that incorporates metaverse real estate investment where players own, sell, trade, and collect NFT assets. 

#dogecoin #doge #BabyDogeCoin #GameFi #BSC #BNB #metaverse #NFTs #PlayToEarn #web3 #FLOKI #Binance https://t.co/E6OmDA5q1C",https://twitter.com/luckytobigwin/status/1485282525669105667,"January 24, 2022 at 12:05AM"
@devilatif79,"@SpaceRunnersNFT 
#Metaverse #Fashion #FUNfam #Runner #NFTs #Ar
Metaverseproject supported by experienced and highly qualified team, which in my opinion is able to bring the project to the highest level in the shortest possible time and I hope they succeed.",https://twitter.com/devilatif79/status/1485282526520385538,"January 24, 2022 at 12:05AM"
@Ariaariabd,"RT @Cryptonite_club: 🥳5 #Whitelist spots giveaway

To enter :
✅FL RL Like @Cryptonite_club @CryptoPhd2019  @_Abbeyroad1969 @DoomHero3 @0xMeliGames @MetaBellSpace
✅Tag friends
✅Leave ETH address
✅Comment #NFT #Giveaway #Whitelist #Metaverse #PlayToEarn https://t.co/bqQBdsOzZF",https://twitter.com/Ariaariabd/status/1485282526554112009,"January 24, 2022 at 12:05AM"
@s4l1h4c4r,"@altcryptocom $MITX 💎💯@morpheuslabs_io  
- Big partnerships &amp; Cloud integration x HUAWEI 🛠
- Launchpad x #HUAWEI
- new Metaverse partners x VMC (#Animoca brand) &amp; TIP &amp; ATF 🤩 🪐 
- Staking💰 
- $DOT &amp; $Matic integration 
- Bigger exchange listing soon
- Upcoming tokenburns🔥 
- Low mcap📈 https://t.co/9ULyW3TPs5",https://twitter.com/s4l1h4c4r/status/1485282528131002377,"January 24, 2022 at 12:05AM"
@joshjames612,"RT @RicosNFT: 🎁Giveaway🎁

1x MonsterApeNFT 🐵

To Enter:
1️⃣ Follow @RicosNFT
2️⃣ RT + ❤️
3️⃣ Tag friends 📌
Drop your #Eth address 👇
#NFT #NFTdrop #NFTcollector #nftgiveaway #NFTArtist #NFTCommunity #NFTCollectibles #Eth #Opensea #NFTs
#Metaverse https://t.co/v1WMeibtyg",https://twitter.com/joshjames612/status/1485282528818827264,"January 24, 2022 at 12:05AM"
@DeRaceNFTFan,"👀 on @DeRaceNFT 

Breeding season is almost here ❤️

#DeRaceJockeyClub members register for the Love Potion airdrop

⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️

#NFT #NFTGame #NFTProject #Metaverse #NFTCommunity #P2E #PlayToEarn #blockchain 🐎🐎🐎 https://t.co/LVQUjviBD8",https://twitter.com/DeRaceNFTFan/status/1485282529267625984,"January 24, 2022 at 12:05AM"
@BFalcon705,"RT @PixleNft: 🎉#NFTGiveaway 🎉

10 WL spots and a PIXLE NFT!

1. Like, RT, follow

2. Tag a friend

3. Join discord https://t.co/0NUNk0NOYS

Winner will be chosen in 48 hours!

#NFT #Giveaway #NFTCommunity #nftwhitelist #Whitelist #FreeNFTs #PIXLENFT #Metaverse #MetaverseNFT #ETH #Ethereum https://t.co/gFci5SOafg",https://twitter.com/BFalcon705/status/1485282529573699587,"January 24, 2022 at 12:05AM"
@Kriptocovid,"RT @IbaxNetwork: 🚀 Airdrop continue:Airdrop：https://t.co/NePHh1VvOv
💰 Value: 5 Million $IBXC Prize Pool
👥 Referral: Invite Your Friends to get more IBXC 
📅 End Date: 1st February 2021
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways https://t.co/pNQGncm7Fg",https://twitter.com/Kriptocovid/status/1485282530358140941,"January 24, 2022 at 12:05AM"
@xxeowosndn,"RT @SpaceRunnersNFT: This week's 2 Courtside ticket raffle for our NFT holders 🏀 
@PelicansNBA vs @nuggets | Jan 28 (Fri) 🙌

To join the raffle:
👉 Own a Space Runners NFT
👉 Be active on Discord &amp; Twitter
👉 Submit your info https://t.co/U5KJqk7CO0
⏰ Raffle ends Tues Jan 25

#Metaverse #NBA #NFTs https://t.co/Y3iv27zAFr",https://twitter.com/xxeowosndn/status/1485282531205586944,"January 24, 2022 at 12:05AM"
@MatthiasMH2,@BackpackerFI $SE could also be in the gaming/metaverse basket,https://twitter.com/MatthiasMH2/status/1485282531465482242,"January 24, 2022 at 12:05AM"
@kturkgeldi,"RT @kriptoburcu1: #Bitcoin  

☀️Bu Düşen Piyasada destek olmak için
 
🎁🎈ÇEKİLİŞ VAR 🎉🎁🎈

💵 1 Kişiye $100 

📌Bu gönderiyi  RT🔄 ve FAV❤️
📌Beni Takip et

#ETH #Ethereum #BTC #Web3 #Metaverse #AVAX #Solana #Ceek #Raca #Crypto  #BNB #blockchain #altcoin #BSC #DOT #ADA #Holo #DENT",https://twitter.com/kturkgeldi/status/1485282533134807040,"January 24, 2022 at 12:05AM"
@AlanAugustoMor1,"Blockchain Monster Hunt will launch with $2,000,000 reward pool! 📢 Amazing video  and #airdrop event! 🎉🎉 Share trailer to win @bcmhunt 's exclusive Genesis #NFT and $BCMC tokens! 🚀🚀🚀 https://t.co/W81TIHY3rn #bcmhunt #giveaway #nftgames #playtoearn #metaverse",https://twitter.com/AlanAugustoMor1/status/1485282533675872260,"January 24, 2022 at 12:05AM"
@_LooLsmooth_,"RT @bigcats_nft: Ready to play in the metaverse? 🏀
RT if you want to mint this one! https://t.co/4Sev9GnUJ3",https://twitter.com/_LooLsmooth_/status/1485282534707675141,"January 24, 2022 at 12:05AM"
@capukis,"RT @iamchillpill: 9,999 Pills enter the Metaverse 💊 

Music changes forever February 2022 https://t.co/rdNVx5RWxS",https://twitter.com/capukis/status/1485282535035006977,"January 24, 2022 at 12:05AM"
@ADEMAYBEY55,"RT @TCSs_8888: @MetaPetsCoin @CoinBetterCom #Metapets 
@MetaPetsCoin 

Hold,Buy more, Financial Freedom.
1000xGem. 1000%Legit.
Metapets= $MultiBillion$ Metaverse
VC 24/7
CERTIK
NFTs Game
Huge Potential🤑🚀🚀🚀🚀🚀

@cz_binance 
@DeeNorris428 @elonmusk
@metapetsarmy @MetaPetsArmy1
https://t.co/JgkGDWCTq0",https://twitter.com/ADEMAYBEY55/status/1485282538369302534,"January 24, 2022 at 12:05AM"
@CriptoMessiah,"@saylor @jack Buy Shinji Inu

SHINJI IS A MOVEMENT🔥🆙🚀 
#ThenxtX1000GEM
#ShinjiBatallion

✅ @ShinjiInuToken ✅
#Shinji #SHINJA #ShinjArmy #ShibainuCoin #SHIBARMYpq #CryptoNews #cryptocurrencies #dogelon #luffy  #Crypto #ETH #Uniswap #Metaverse #memesdaily #memecoin #inu #SaitamaWolfPack",https://twitter.com/CriptoMessiah/status/1485282538595975168,"January 24, 2022 at 12:05AM"
@EdidiongBernard,"RT @MetaMetaversee: Hi,Facebook Metaverse $FACEMETA Listing On PancakeSwap🎉

✅ Buy $FACEMETA  0.25 BNB
Get 500 $BUSD &amp; 1 $BNB Instantly To Your Wallet Now

♾But Here

https://t.co/t3d9fRYt5z

♾Contract

0xcd057b2e9dbe5337ccb8f3920d1348267ec26952

Event Lasts Until Jan 25 09.00 PM UTC https://t.co/cBbBStrDeW",https://twitter.com/EdidiongBernard/status/1485282540353118218,"January 24, 2022 at 12:05AM"
@magdalenee_wins,"RT @BlockScoops: Facebook (is anyone calling it Meta?) and Coinbase potentially lay the foundation for finance in the metaverse 🔮 A waitlist for the pilot of new digital wallet, Novi, is currently available in Guatemala and the U.S. using Pax Dollar (USDP)

https://t.co/q2ukuf54Nl https://t.co/v7635B6pHG",https://twitter.com/magdalenee_wins/status/1485282541926256640,"January 24, 2022 at 12:05AM"
@cityyparty30,"RT @CryptoInu_ABCD: Crypto Inu is an immersive multiplayer board game with 3D and VR modes that incorporates metaverse real estate investment where players own, sell, trade, and collect NFT assets. 

#dogecoin #doge #BabyDogeCoin #GameFi #BSC #BNB #metaverse #NFTs #PlayToEarn #web3 #FLOKI #Binance https://t.co/E6OmDA5q1C",https://twitter.com/cityyparty30/status/1485282542664445953,"January 24, 2022 at 12:05AM"
@devilatif79,#Metaverse #Fashion #FUNfam #Runner #NFTs #Ar https://t.co/7SXFN8qJyq,https://twitter.com/devilatif79/status/1485282543796637702,"January 24, 2022 at 12:05AM"
@JaydenKok1,"RT @Nefturians: 🎉The StarsLab X Nefturians WL Giveaway!🎉

The world first NFT display device and your key to the metaverse and Nefture World!
 
5 WL for Starslab to win!

1⃣ ❤️,RT, tag 3 friends
2⃣Follow @Thestarslab &amp; @nefturians
3⃣Join https://t.co/ualjEE97NZ &amp; https://t.co/zVTrLDtu1l https://t.co/cvEusuohp9",https://twitter.com/JaydenKok1/status/1485282546749669378,"January 24, 2022 at 12:05AM"
@fedochii,"RT @KoiMetaverse: Welcome to a planet immersed in water💫

This is a planet immersed in water. With two contrasting civilizations; the shallow sea and deep-sea civilization. 
Our game, Koi Metaverse, starts from the latter.✨🐳

More to come.👀

✅Like and retweet
#City #Metaverse #Crypto #Like https://t.co/F8Nrw86gc7",https://twitter.com/fedochii/status/1485297656767430661,"January 24, 2022 at 01:05AM"
@midnightrayx,"RT @METAMINERSNFT: In less than 24 hours 10,000 Unique Metaminers will hit the metaverse! 

We hope to see you there for mint https://t.co/ttB1oo0ydK

Enjoy this game demo while you wait  #NFT #BAYC https://t.co/9GwWv1fqG8",https://twitter.com/midnightrayx/status/1485297658365620224,"January 24, 2022 at 01:05AM"
@Selucky_bigwin,"RT @Nakamoto_fish: Based on the essence of free exploration games: fishing, combined with metaverse + NFT + GameFi technology.

➡ https://t.co/BXcXdjxT2Z
➡ https://t.co/6sWdYY7eZN

🎥 Watch Promotional Video: https://t.co/RiFSbhFzTF

#NFT #BTCFISH #Metaverse #Crypto #GameFi",https://twitter.com/Selucky_bigwin/status/1485297658772455430,"January 24, 2022 at 01:05AM"
@Vahid43258674,"RT @Hz_Kripto: Believing in yourself is magic. If you can do this, you can do anything, you can do anything.

You don't have to be perfect to start; but to be perfect you have to start.

We know everyone who is #Saitama's family, so do the same..

#SaitaMask #Bitcoin #Altcoin #Crypto #Metaverse https://t.co/cerfDK9PAu",https://twitter.com/Vahid43258674/status/1485297660160626702,"January 24, 2022 at 01:05AM"
@jarvisumax,"https://t.co/pisJL3zSox
#Bnb #Leverage #Btc #Meta
#NFTs #Metaverse #Busd #Margin #Trade #FanToken #Risky https://t.co/j0IWtk4AEQ https://t.co/W0Vixxo0Du",https://twitter.com/jarvisumax/status/1485297660592541701,"January 24, 2022 at 01:05AM"
@cutiewinddw,"RT @SpaceRunnersNFT: This week's 2 Courtside ticket raffle for our NFT holders 🏀 
@PelicansNBA vs @nuggets | Jan 28 (Fri) 🙌

To join the raffle:
👉 Own a Space Runners NFT
👉 Be active on Discord &amp; Twitter
👉 Submit your info https://t.co/U5KJqk7CO0
⏰ Raffle ends Tues Jan 25

#Metaverse #NBA #NFTs https://t.co/Y3iv27zAFr",https://twitter.com/cutiewinddw/status/1485297660844470273,"January 24, 2022 at 01:05AM"
@mahan_bahador,"RT @Coinhub_Wallet: 📰📰A list that all new #tokens supported on #Coinhub this week. 🥳🥳

@upcake_bsc
@NFTmall
@UBOXSEANFT
@EBMetaverse
@Aus_MYK
@OliveCashBsc
@DaimaToken
@AstarNetwork

$UPC $GEM $UDI $EB $MYK  $OLIVE $DAIMA $ASTR

#CoinhubWallet #NFT #DeFi #GameFi #Metaverse https://t.co/LAa2ieSNIr",https://twitter.com/mahan_bahador/status/1485297661653749764,"January 24, 2022 at 01:05AM"
@VeliVelia8443,@M_B_QUENN Yürür gider artık adamlar amerikada metaverse faaliyetlerine başladı şirket açtı Newyork ta,https://twitter.com/VeliVelia8443/status/1485297663507673090,"January 24, 2022 at 01:05AM"
@BuJiWin,"RT @TaikoNFT: After a successful drop with @TheBinanceNFT, we are transforming @cutecatcoffee into a NFC-NEKO Rug with @highstreetworld on 1pm UTC Jan 24! 🔥

More info 👇
https://t.co/H4qKpWgbNB

Will you flip the $RUG token or redeem the physical rug and use it in the #metaverse?🧐 https://t.co/35iJCk8FoW",https://twitter.com/BuJiWin/status/1485297664132804608,"January 24, 2022 at 01:05AM"
@Subhasi91346860,"RT @CryptoKuiil: #Plutonians @plutoniansgame 

Plutonians - Solana - the next Star Atlas / Cryowars (ROI 300x)  and more 🚀💯💯💯🌒🌒     

Super bullish upcoming metaverse game.

 @gamespad_vc #igo #ido soon. 

Life time investment opportunity. https://t.co/uIbgj8GKTh",https://twitter.com/Subhasi91346860/status/1485297664757755904,"January 24, 2022 at 01:05AM"
@ImrnSabri,"RT @CryptoTownEU: 🚀 #Airdrop: Your Open Metaverse
💰 Value: 27 $YOM
👥 Referral: 270 $YOM
📗 Investors: Launchpool, Solanium, Alphabit, Chateau Crypto
🎥 Media: Alex van der Baan (CEO) invited for interview at Nasdaq

Talk with the Telegram Bot
https://t.co/Y0SDspRf6y

#Airdrop #Crypto #Metaverse https://t.co/tdPmQP5pmr",https://twitter.com/ImrnSabri/status/1485297666817130497,"January 24, 2022 at 01:05AM"
@Sgt_Yoda,"Boomers discovering the ""metaverse"" like it's some kind of revolutionary brand new thing while gamers were running around with jiggling anime tiddies, uganda knuckles and mafia penguin avatars like 5 years ago.",https://twitter.com/Sgt_Yoda/status/1485297667655745537,"January 24, 2022 at 01:05AM"
@babyyoda007,RT @doktermarket: Tidak terlalu jauh dengan permainan  Roblox anak2 yang gratis. Belum paham kenapa metaverse begitu spesial. https://t.co/5ToqiBWqwE,https://twitter.com/babyyoda007/status/1485297669958676482,"January 24, 2022 at 01:05AM"
@tolgakkurt37,"great project perfect 

@turkuazsanirim

@hasanbabacan01
 
@ConnerRomanov

#BSC
#SOLANA
#MTK
#Metakings
#Metaverse",https://twitter.com/tolgakkurt37/status/1485297670038212615,"January 24, 2022 at 01:05AM"
@pickm4rk,"RT @Hercules2Mighty: #Metaverse legacy is on the line when 10,055 gamers compete for glory!

With their lives at stake, #MightyHercules must fight till the bitter end.

Prepare yourselves for the #MIGHTYVERESE👇🏾 https://t.co/7BAV6ufebQ",https://twitter.com/pickm4rk/status/1485297670046773248,"January 24, 2022 at 01:05AM"
@ogrenispanyolca,"RT @FinansMetaverse: Sandbox (Metaverse) haritasının büyük bir bölümü satın alınmış durumda. Bazı insanlar bunun yeni bir dünya haritası olduğunu düşünüyor. 

Siz ne düşünüyorsunuz? https://t.co/7A6D564lrp",https://twitter.com/ogrenispanyolca/status/1485297670684033026,"January 24, 2022 at 01:05AM"
@LunaGrowth,"RT @terra_racers: We're extremely excited to announce our partnership with @Lunaverse_io bringing our racing game into their Metaverse cities 🏎💨🌆

We'll have one more whitelist competition coming soon in collab with @Lunaverse_io so keep your eyes open 👀

#LUNAtics the future is lit 🔥 https://t.co/4YM44OCL94",https://twitter.com/LunaGrowth/status/1485297672215007234,"January 24, 2022 at 01:05AM"
@Lckysvntn7,"RT @TaikoNFT: After a successful drop with @TheBinanceNFT, we are transforming @cutecatcoffee into a NFC-NEKO Rug with @highstreetworld on 1pm UTC Jan 24! 🔥

More info 👇
https://t.co/H4qKpWgbNB

Will you flip the $RUG token or redeem the physical rug and use it in the #metaverse?🧐 https://t.co/35iJCk8FoW",https://twitter.com/Lckysvntn7/status/1485297672286511105,"January 24, 2022 at 01:05AM"
@IKY2D,"RT @hotlneblng_: Are you bullish on the metaverse?! 

We are. 👀👑⬇️ https://t.co/FVUu1F90zX",https://twitter.com/IKY2D/status/1485297674014314498,"January 24, 2022 at 01:05AM"
@HakanDo47624193,"RT @IbaxNetwork: 🌞🌞May this week bring you open doors in your life endeavors and lead you to greater success. Wishing you a special week ahead.
#Cryptocurrency #Metaverse #Airdrop #Giveaways https://t.co/wPBNZmJpdd",https://twitter.com/HakanDo47624193/status/1485297677621465088,"January 24, 2022 at 01:05AM"
@Vanessa_Qones,"RT @ladyincrypto: $150 GIVEAWAY ~ 24 HOURS ⏳

($100)
- RT &amp; Follow @luckyfury_ 

(+$50)
- Join Discord (post proof)
https://t.co/b1Ouv0bpy2

#FurryRoads #crypto #nfts #nftart #P2E #NFT #metaverse #blockchain https://t.co/9Zwz2v5di7",https://twitter.com/Vanessa_Qones/status/1485297677642645504,"January 24, 2022 at 01:05AM"
@Alerts_Binance,"🚨🚨🚨 Crypto alert:
[#FET-#USDT] Resistance level breakout detected (15m)
#crypto #Nft #cryptocurrency #blockchain #metaverse https://t.co/HVxQdNZ8Md",https://twitter.com/Alerts_Binance/status/1485297678250561538,"January 24, 2022 at 01:05AM"
@jjiyoshiloml,"RT @CryptoInu_ABCD: Crypto Inu is an immersive multiplayer board game with 3D and VR modes that incorporates metaverse real estate investment where players own, sell, trade, and collect NFT assets. 

#dogecoin #doge #BabyDogeCoin #GameFi #BSC #BNB #metaverse #NFTs #PlayToEarn #web3 #FLOKI #Binance https://t.co/E6OmDA5q1C",https://twitter.com/jjiyoshiloml/status/1485297678456340483,"January 24, 2022 at 01:05AM"
@ahmet_clman,"RT @IbaxNetwork: We're making a video that shows you how to bind a #Weaver #Wallet address to your Twitter account.
This will allow you to redeem your  #IBAX points to #IBXC coins at the end of the #Airdrop.
Anyone can #Stake #IBXC to join the #Metaverse #Mining after the #Free #NFT #Giveaway.✔ https://t.co/NxBjqZEiaj",https://twitter.com/ahmet_clman/status/1485297679211114504,"January 24, 2022 at 01:05AM"
